web-scraper-order,web-scraper-start-url,size
"1728486848-3048","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.206 Gbytes"
"1728486848-3049","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.169 Gbytes"
"1728486848-3050","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.216 Gbytes"
"1728486848-3051","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.180 Gbytes"
"1728486848-3052","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.218 Gbytes"
"1728486848-3053","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.218 Gbytes"
"1728486848-3054","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.187 Gbytes"
"1728486848-3055","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.224 Gbytes"
"1728486848-3056","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.178 Gbytes"
"1728486848-3057","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.220 Gbytes"
"1728486848-3058","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.219 Gbytes"
"1728486848-3059","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.096 Gbytes"
"1728486848-3060","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.219 Gbytes"
"1728486848-3061","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.175 Gbytes"
"1728486848-3062","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.215 Gbytes"
"1728486848-3063","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.186 Gbytes"
"1728486848-3064","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.218 Gbytes"
"1728486848-3065","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.221 Gbytes"
"1728486848-3066","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.182 Gbytes"
"1728486848-3067","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.232 Gbytes"
"1728486848-3068","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.182 Gbytes"
"1728486848-3069","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.222 Gbytes"
"1728486848-3070","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.211 Gbytes"
"1728486848-3071","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.104 Gbytes"
"1728486848-3072","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.215 Gbytes"
"1728486848-3073","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.173 Gbytes"
"1728486848-3074","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.218 Gbytes"
"1728486848-3075","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.184 Gbytes"
"1728486848-3076","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.221 Gbytes"
"1728486848-3077","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.215 Gbytes"
"1728486848-3078","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.183 Gbytes"
"1728486848-3079","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.229 Gbytes"
"1728486848-3080","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.180 Gbytes"
"1728486848-3081","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.218 Gbytes"
"1728486848-3082","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.218 Gbytes"
"1728486848-3083","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.107 Gbytes"
"1728486848-3084","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.206 Gbytes"
"1728486848-3085","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.178 Gbytes"
"1728486848-3086","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.218 Gbytes"
"1728486848-3087","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.187 Gbytes"
"1728486848-3088","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.226 Gbytes"
"1728486848-3089","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.223 Gbytes"
"1728486848-3090","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.190 Gbytes"
"1728486848-3091","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.233 Gbytes"
"1728486848-3092","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.186 Gbytes"
"1728486848-3093","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.222 Gbytes"
"1728486848-3094","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.217 Gbytes"
"1728486848-3095","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.140 Gbytes"
"1728486848-3096","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.212 Gbytes"
"1728486848-3097","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.176 Gbytes"
"1728486848-3098","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.225 Gbytes"
"1728486848-3099","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.183 Gbytes"
"1728486848-3100","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.225 Gbytes"
"1728486848-3101","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.229 Gbytes"
"1728486848-3102","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.185 Gbytes"
"1728486848-3103","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.226 Gbytes"
"1728486848-3104","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.179 Gbytes"
"1728486848-3105","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.227 Gbytes"
"1728486848-3106","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.246 Gbytes"
"1728486848-3107","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.112 Gbytes"
"1728486848-3108","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.223 Gbytes"
"1728486848-3109","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.181 Gbytes"
"1728486848-3110","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.230 Gbytes"
"1728486848-3111","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.203 Gbytes"
"1728486848-3112","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.237 Gbytes"
"1728486848-3113","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.239 Gbytes"
"1728486848-3114","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.207 Gbytes"
"1728486848-3115","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.249 Gbytes"
"1728486848-3116","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.201 Gbytes"
"1728486848-3117","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.245 Gbytes"
"1728486848-3118","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.240 Gbytes"
"1728486848-3119","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.125 Gbytes"
"1728486848-3120","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.237 Gbytes"
"1728486848-3121","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.198 Gbytes"
"1728486848-3122","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.238 Gbytes"
"1728486848-3123","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.200 Gbytes"
"1728486848-3124","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.236 Gbytes"
"1728486848-3125","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.236 Gbytes"
"1728486848-3126","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.199 Gbytes"
"1728486848-3127","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.240 Gbytes"
"1728486848-3128","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.198 Gbytes"
"1728486848-3129","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.237 Gbytes"
"1728486848-3130","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.241 Gbytes"
"1728486848-3131","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.119 Gbytes"
"1728486848-3132","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.228 Gbytes"
"1728486848-3133","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.188 Gbytes"
"1728486848-3134","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.243 Gbytes"
"1728486848-3135","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.200 Gbytes"
"1728486848-3136","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.236 Gbytes"
"1728486848-3137","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.233 Gbytes"
"1728486848-3138","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.204 Gbytes"
"1728486848-3139","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.242 Gbytes"
"1728486848-3140","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.195 Gbytes"
"1728486848-3141","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.238 Gbytes"
"1728486848-3142","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.226 Gbytes"
"1728486848-3143","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.158 Gbytes"
"1728486848-3144","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.227 Gbytes"
"1728486848-3145","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.194 Gbytes"
"1728486848-3146","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.235 Gbytes"
"1728486848-3147","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.207 Gbytes"
"1728486848-3148","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.235 Gbytes"
"1728486848-3149","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.234 Gbytes"
"1728486848-3150","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.201 Gbytes"
"1728486848-3151","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.247 Gbytes"
"1728486848-3152","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.190 Gbytes"
"1728486848-3153","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.239 Gbytes"
"1728486848-3154","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.248 Gbytes"
"1728486848-3155","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.116 Gbytes"
"1728486848-3156","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.233 Gbytes"
"1728486848-3157","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.191 Gbytes"
"1728486848-3158","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.232 Gbytes"
"1728486848-3159","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.203 Gbytes"
"1728486848-3160","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.238 Gbytes"
"1728486848-3161","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.239 Gbytes"
"1728486848-3162","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.210 Gbytes"
"1728486848-3163","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.242 Gbytes"
"1728486848-3164","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.195 Gbytes"
"1728486848-3165","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.244 Gbytes"
"1728486848-3166","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.253 Gbytes"
"1728486848-3167","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.116 Gbytes"
"1728486848-3168","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.228 Gbytes"
"1728486848-3169","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.193 Gbytes"
"1728486848-3170","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.234 Gbytes"
"1728486848-3171","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.203 Gbytes"
"1728486848-3172","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.239 Gbytes"
"1728486848-3173","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.240 Gbytes"
"1728486848-3174","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.201 Gbytes"
"1728486848-3175","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.243 Gbytes"
"1728486848-3176","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.201 Gbytes"
"1728486848-3177","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.238 Gbytes"
"1728486848-3178","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.220 Gbytes"
"1728486848-3179","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.099 Gbytes"
"1728486848-3180","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.207 Gbytes"
"1728486848-3181","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.175 Gbytes"
"1728486848-3182","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.222 Gbytes"
"1728486848-3183","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.185 Gbytes"
"1728486848-3184","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.225 Gbytes"
"1728486848-3185","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.222 Gbytes"
"1728486848-3186","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.189 Gbytes"
"1728486848-3187","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.231 Gbytes"
"1728486848-3188","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.182 Gbytes"
"1728486848-3189","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.218 Gbytes"
"1728486848-3190","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.224 Gbytes"
"1728486848-3191","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.141 Gbytes"
"1728486848-3192","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.213 Gbytes"
"1728486848-3193","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.182 Gbytes"
"1728486848-3194","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.219 Gbytes"
"1728486848-3195","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.185 Gbytes"
"1728486848-3196","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.217 Gbytes"
"1728486848-3197","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.218 Gbytes"
"1728486848-3198","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.188 Gbytes"
"1728486848-3199","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.234 Gbytes"
"1728486848-3200","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.190 Gbytes"
"1728486848-3201","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.222 Gbytes"
"1728486848-3202","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.219 Gbytes"
"1728486848-3203","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.095 Gbytes"
"1728486848-3204","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.208 Gbytes"
"1728486848-3205","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.172 Gbytes"
"1728486848-3206","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.219 Gbytes"
"1728486848-3207","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.189 Gbytes"
"1728486848-3208","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.223 Gbytes"
"1728486848-3209","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.223 Gbytes"
"1728486848-3210","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.192 Gbytes"
"1728486848-3211","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.229 Gbytes"
"1728486848-3212","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.181 Gbytes"
"1728486848-3213","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.224 Gbytes"
"1728486848-3214","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.227 Gbytes"
"1728486848-3215","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.104 Gbytes"
"1728486848-3216","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.210 Gbytes"
"1728486848-3217","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.174 Gbytes"
"1728486848-3218","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.220 Gbytes"
"1728486848-3219","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.193 Gbytes"
"1728486848-3220","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.223 Gbytes"
"1728486848-3221","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.220 Gbytes"
"1728486848-3222","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.191 Gbytes"
"1728486848-3223","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.233 Gbytes"
"1728486848-3224","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.182 Gbytes"
"1728486848-3225","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.217 Gbytes"
"1728486848-3226","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.223 Gbytes"
"1728486848-3227","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.101 Gbytes"
"1728486848-3228","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.213 Gbytes"
"1728486848-3229","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.168 Gbytes"
"1728486848-3230","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.225 Gbytes"
"1728486848-3231","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.182 Gbytes"
"1728486848-3232","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.223 Gbytes"
"1728486848-3233","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.221 Gbytes"
"1728486848-3234","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.193 Gbytes"
"1728486848-3235","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.233 Gbytes"
"1728486848-3236","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.186 Gbytes"
"1728486848-3237","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.221 Gbytes"
"1728486848-3238","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.210 Gbytes"
"1728486848-3239","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.135 Gbytes"
"1728486848-3240","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.210 Gbytes"
"1728486848-3241","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.175 Gbytes"
"1728486848-3242","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.218 Gbytes"
"1728486848-3243","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.189 Gbytes"
"1728486848-3244","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.225 Gbytes"
"1728486848-3245","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.226 Gbytes"
"1728486848-3246","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.188 Gbytes"
"1728486848-3247","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.230 Gbytes"
"1728486848-3248","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.184 Gbytes"
"1728486848-3249","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.226 Gbytes"
"1728486848-3250","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.227 Gbytes"
"1728486848-3251","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.103 Gbytes"
"1728486848-3252","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.210 Gbytes"
"1728486848-3253","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.173 Gbytes"
"1728486848-3254","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.214 Gbytes"
"1728486848-3255","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.194 Gbytes"
"1728486848-3256","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.223 Gbytes"
"1728486848-3257","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.227 Gbytes"
"1728486848-3258","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.194 Gbytes"
"1728486848-3259","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.236 Gbytes"
"1728486848-3260","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.179 Gbytes"
"1728486848-3261","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.225 Gbytes"
"1728486848-3262","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.227 Gbytes"
"1728486848-3263","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.113 Gbytes"
"1728486848-3264","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.214 Gbytes"
"1728486848-3265","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.182 Gbytes"
"1728486848-3266","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.225 Gbytes"
"1728486848-3267","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.193 Gbytes"
"1728486848-3268","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.222 Gbytes"
"1728486848-3269","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.227 Gbytes"
"1728486848-3270","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.199 Gbytes"
"1728486848-3271","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.232 Gbytes"
"1728486848-3272","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.190 Gbytes"
"1728486848-3273","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.232 Gbytes"
"1728486848-3274","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.227 Gbytes"
"1728486848-3275","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.099 Gbytes"
"1728486848-3276","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.214 Gbytes"
"1728486848-3277","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.175 Gbytes"
"1728486848-3278","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.220 Gbytes"
"1728486848-3279","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.193 Gbytes"
"1728486848-3280","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.224 Gbytes"
"1728486848-3281","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.231 Gbytes"
"1728486848-3282","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.191 Gbytes"
"1728486848-3283","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.237 Gbytes"
