name,url,p1,p2,p3,p4
uwnd.198009.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198009.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198010.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198010.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198011.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198011.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198012.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198012.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198101.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198101.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198102.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198102.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198103.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198103.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198104.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198104.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198105.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198105.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198106.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198106.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198107.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198107.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198108.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198108.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198109.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198109.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198110.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198110.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198111.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198111.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198112.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198112.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198201.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198201.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198202.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198202.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198203.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198203.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198204.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198204.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198205.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198205.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198206.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198206.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198207.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198207.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198208.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198208.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198209.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198209.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198210.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198210.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198211.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198211.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198212.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198212.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198301.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198301.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198302.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198302.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198303.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198303.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198304.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198304.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198305.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198305.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198306.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198306.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198307.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198307.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198308.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198308.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198309.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198309.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198310.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198310.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198311.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198311.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198312.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198312.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198401.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198401.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198402.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198402.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198403.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198403.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198404.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198404.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198405.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198405.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198406.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198406.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198407.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198407.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198408.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198408.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198409.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198409.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198410.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198410.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198411.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198411.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198412.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198412.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198501.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198501.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198502.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198502.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198503.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198503.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198504.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198504.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198505.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198505.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198506.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198506.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198507.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198507.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198508.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198508.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198509.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198509.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198510.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198510.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198511.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198511.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198512.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198512.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198601.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198601.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198602.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198602.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198603.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198603.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198604.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198604.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198605.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198605.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198606.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198606.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198607.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198607.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198608.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198608.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198609.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198609.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198610.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198610.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198611.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198611.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198612.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198612.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198701.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198701.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198702.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198702.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198703.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198703.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198704.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198704.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198705.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198705.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198706.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198706.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198707.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198707.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198708.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198708.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198709.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198709.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198710.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198710.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198711.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198711.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198712.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198712.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198801.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198801.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198802.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198802.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198803.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198803.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198804.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198804.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198805.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198805.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198806.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198806.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198807.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198807.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198808.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198808.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198809.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198809.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198810.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198810.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198811.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198811.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198812.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198812.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198901.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198901.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198902.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198902.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198903.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198903.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198904.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198904.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198905.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198905.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198906.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198906.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198907.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198907.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198908.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198908.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198909.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198909.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198910.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198910.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198911.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198911.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.198912.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.198912.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.199001.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.199001.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.199002.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.199002.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.199003.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.199003.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.199004.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.199004.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.199005.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.199005.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.199006.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.199006.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.199007.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.199007.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.199008.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.199008.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.199009.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.199009.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.199010.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.199010.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.199011.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.199011.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.199012.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.199012.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.199101.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.199101.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.199102.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.199102.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.199103.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.199103.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.199104.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.199104.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.199105.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.199105.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.199106.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.199106.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.199107.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.199107.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.199108.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.199108.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.199109.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.199109.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.199110.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.199110.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.199111.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.199111.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.199112.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.199112.nc,pressure,NARR,catalog.html?dataset=Datasets,
uwnd.199201.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html?dataset=Datasets/NARR/pressure/uwnd.199201.nc,pressure,NARR,catalog.html?dataset=Datasets,
